"","gameId","playId","successOff","manCoverage","targetOff","nflIdDef","defPlayerName","defenseTeam","defPos","nflIdOff","offPlayerName","possessionTeam","offPos","start_time","nFrames","xVar","yVar","sVar","sMax","dxVar","dyVar","xLOS","maxDepth","endDepth","sidelineDistMean","sidelineDistVar","oppDistMean","oppDistVar","oppDistMax","mateDistMean","mateDistVar","mateDistMax","dirDiffMean","dirDiffVar","diffOppMean","diffOppVar","diffQBMean","diffQBVar","lookingAtQBMean","lookingAtQBVar","ratMean","ratVar","heightAdv","route","WR","TE","RB","CB","FS","WRToCBRatio"
"1",2018090600,75,TRUE,FALSE,TRUE,2555383,"Jalen Mills","PHI","CB",2495454,"Julio Jones","ATL","WR","2018-09-07T01:07:14.599Z",35,4.82653159663866,0.220459663865546,4.68382050420168,5.34,0.0454514228856959,0.00206624732696453,30,9,9,9.53476190476191,0.220459663865546,6.21676531257533,2.05111519684132,7.48188478927602,9.23535664536063,0.810187269257746,10.8469212221718,-0.134913951179161,2.0762413160454,2.11147418991451,0.3092509247982,2.74421826388025,0.104058982291716,0.257142857142857,0.196638655462185,0.692732943366387,0.0435209100642795,-3,"HITCH",2,1,1,2,2,1
"2",2018090600,146,FALSE,FALSE,FALSE,2552689,"Ronald Darby","PHI","CB",2557034,"Marvin Hall","ATL","WR","2018-09-07T01:09:09.700Z",30,1.04858172413793,0.0235067816091955,1.57868091954023,3.48,0.0167041019084813,0.000748775874205318,71,5.89,5.89,10.9036666666667,0.0235067816091955,7.47106658246349,1.31036977972127,8.30451684326067,13.8348246263749,1.34209747322383,16.651786690923,0.331042416989938,0.982248004283162,1.59302472107733,0.150787709030351,0.468036428910481,0.0380156995481579,1,0,0.548798141172945,0.0131758151156572,1,"HITCH",3,1,1,3,1,1
"3",2018090600,146,FALSE,FALSE,FALSE,2557958,"Sidney Jones","PHI","CB",2552418,"Justin Hardy","ATL","WR","2018-09-07T01:09:09.700Z",30,0.0752133333333331,0.646736091954023,0.906794137931034,3.6,0.00246724286639389,0.0405791698199823,71,2.78,2.78,23.6346666666667,0.646736091954023,3.22604750403966,1.93073189828911,5.20738898105375,3.58573411540731,0.677893986487044,4.58713418159966,2.68372879538577,5.25912890411348,1.52650805177945,0.621476613575503,0.915267348380487,0.136939046861574,0.833333333333333,0.14367816091954,0.922522705301496,0.233657879187852,2,"CROSS",3,1,1,3,1,1
"4",2018090600,146,FALSE,FALSE,TRUE,2555383,"Jalen Mills","PHI","CB",2560854,"Calvin Ridley","ATL","WR","2018-09-07T01:09:09.700Z",30,0.176701609195403,0.0633475862068964,0.565126896551724,3.03,0.00585896133421986,0.00385033752268319,71,3.22999999999999,3.22999999999999,13.3653333333333,0.0633475862068964,8.00552140847136,0.967793426041453,8.669838522141,6.26162840305899,0.0458859400051345,6.41119333665738,-0.575638676128596,8.05532597935366,2.28222346132885,0.0154962175909127,2.79575804403662,0.00975701336357179,0,0,1.27501538220009,0.0158054519453404,-1,"HITCH",3,1,1,3,1,1
"5",2018090600,168,FALSE,FALSE,FALSE,2552689,"Ronald Darby","PHI","CB",2533040,"Mohamed Sanu","ATL","WR","2018-09-07T01:09:50.599Z",33,1.50911041666667,0.000737121212121298,1.31573977272727,2.74,0.0126065383861907,0.000182153836637221,71,5.37,5.37,10.5160606060606,0.000737121212121298,8.36468885440596,1.28334225550738,9.22598504225972,9.36171843006333,0.0840164123442088,9.62601682940561,0.317602323974277,1.69783673287174,1.21563649678742,0.327267569121446,0.447452111531439,0.0423274961205547,0.848484848484849,0.132575757575758,0.89079644861271,0.00949629121930657,-3,"SLANT",2,1,2,3,1,0.666666666666667
"6",2018090600,168,FALSE,FALSE,FALSE,2555383,"Jalen Mills","PHI","CB",2495454,"Julio Jones","ATL","WR","2018-09-07T01:09:50.599Z",33,5.63604848484849,0.156292234848484,0.93815303030303,3.17,0.00774975535307014,0.000540473152023221,71,4.12,4.12,9.79454545454546,0.156292234848484,5.42681915038377,1.27233809368505,6.80738569496396,12.1750428368348,0.874482918776384,13.4906560255608,0.17717736346003,0.0800708746516941,1.61751583119133,0.0224688449702087,2.58312837323252,0.0396002903552282,0,0,0.453741501005222,0.0143807137396838,-3,"GO",2,1,2,3,1,0.666666666666667
"7",2018090600,190,TRUE,FALSE,TRUE,2552689,"Ronald Darby","PHI","CB",2495454,"Julio Jones","ATL","WR","2018-09-07T01:10:34.599Z",38,2.72451778093884,0.754010810810812,1.74150896159317,3.13,0.0113681644637034,0.00741446050854529,71,12.59,12.59,10.59,0.754010810810812,12.8086618257243,0.342489862184818,13.3908924273179,9.21668178864266,0.0767626665486515,9.72555910989184,-0.8990833993063,1.34789405052969,0.307531115278747,0.0489997894271603,0.456655531910319,0.0165642959838365,0.5,0.256756756756757,1.38948341365025,0.00162420497123691,-4,"CORNER",3,1,1,3,2,1
"8",2018090600,190,TRUE,FALSE,TRUE,2557958,"Sidney Jones","PHI","CB",2495454,"Julio Jones","ATL","WR","2018-09-07T01:10:34.599Z",38,5.8222293029872,0.200597510668562,2.14247795163585,3.48,0.019630539961802,0.00116331775208675,71,12.59,12.59,18.4660526315789,0.200597510668562,3.96020178954965,0.272253185670698,5.54217466343312,4.42694716086415,0.395345289914648,5.19493022089806,-1.02472873356303,2.96880856004581,0.649063983070476,0.052264818233171,0.647056682278855,0.0256572230930576,0.605263157894737,0.245376955903272,0.918425729474228,0.0389229843632438,-3,"CORNER",3,1,1,3,2,1
"9",2018090600,320,FALSE,FALSE,FALSE,2539334,"Desmond Trufant","ATL","CB",2507763,"Mike Wallace","PHI","WR","2018-09-07T01:16:52.099Z",28,2.37407195767196,0.00697724867724871,4.29567023809524,5.17,0.0395638382476943,0.000477611467662516,14,4.46,4.46,10.7307142857143,0.00697724867724871,4.96849629378741,0.0448721556067353,5.21184228464369,10.3901736567747,0.147172544362815,10.850705046217,0.420898615755947,2.52607714720706,1.90371284554223,0.0517525858809129,1.00041453594364,0.0557439901521769,1,0,0.478331949269623,0.000250230528765931,NA,"OUT",3,1,1,3,1,1
"10",2018090600,320,FALSE,FALSE,FALSE,2556445,"Brian Poole","ATL","CB",2553502,"DeAndre Carter","PHI","WR","2018-09-07T01:16:52.099Z",28,0.226381349206349,0.240697883597883,1.18899788359788,3.78,0.00444255917141154,0.0181442632604818,14,4.24,4.24,21.0364285714286,0.240697883597883,4.97098621772322,1.47794032036161,5.91646009029048,5.24339363537739,0.0803388579833194,5.82114249954422,-0.338369475411644,1.04580834413324,1.67496381850248,0.0406161791081919,2.15310240482888,0.0551160229023575,0.107142857142857,0.0992063492063492,0.96071452406977,0.0726980184325568,2,"HITCH",3,1,1,3,1,1
"11",2018090600,320,FALSE,FALSE,TRUE,2539653,"Robert Alford","ATL","CB",2552600,"Nelson Agholor","PHI","WR","2018-09-07T01:16:52.099Z",28,1.79163743386243,1.05516455026455,0.557681481481481,3.19,0.00302052816809387,0.00363256266713482,14,2.19,2.19,13.2169047619048,1.05516455026455,7.02047849472067,2.07796991646697,9.85245147158818,4.45211899818537,0.241148886219016,5.65642996951257,0.37710955148716,0.203637025045036,0.416027278223896,0.102912750630653,0.183758749450744,0.0244146014612889,0.785714285714286,0.174603174603175,1.61341533682376,0.172335969246464,-2,"OUT",3,1,1,3,1,1
"12",2018090600,344,FALSE,FALSE,FALSE,2539334,"Desmond Trufant","ATL","CB",2552600,"Nelson Agholor","PHI","WR","2018-09-07T01:17:37.299Z",33,4.30022462121212,0.0376272727272727,1.90541477272727,4.32,0.017481069741163,0.00363721483145328,18,4.24,4.24,7.95090909090909,0.0376272727272727,4.27552095477735,0.169527457924177,4.8479686467633,12.2515504264842,2.00943127691767,13.401589457971,-0.44955450430157,0.679882254227822,2.73353575402819,0.0719601052305778,1.84627411048733,0.140306764570221,0.909090909090909,0.0852272727272727,0.353453528023609,0.00261795556556498,0,"IN",2,2,1,3,1,0.666666666666667
